Sector_Economic,año,consumo,fecha,findesemana,festivos,lectivos,COVID,tmed,prec,velmedia,poblacion,PIB,Rentanetamediaporpersona,Rentanetamediaporhogar,bono_social
Residencial,2021.0,5761138,2021-11-05,0,0,1,0,8.927999999999999,0.3,1.7222222222222223,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,5762793,2021-11-06,1,0,0,0,9.54,0.0,2.0055555555555555,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,5969216,2021-11-07,1,0,0,0,9.352,0.0,2.1944444444444446,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,6093633,2021-11-08,0,0,1,0,11.628,0.0,1.3555555555555554,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,6313190,2021-11-09,0,0,1,0,10.608333333333333,12.3,2.083333333333333,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,6378263,2021-11-10,0,0,1,0,11.716666666666669,217.3,2.3666666666666667,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,6136780,2021-11-11,0,0,1,0,13.208,133.7,3.744444444444445,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,5865680,2021-11-12,0,0,1,0,13.5,13.0,1.9722222222222223,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,5513933,2021-11-13,1,0,0,0,13.664,0.0,1.2444444444444445,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,5741339,2021-11-14,1,0,0,0,10.656,51.7,1.4555555555555555,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,6180710,2021-11-15,0,0,1,0,9.98,6.7,1.3,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,6439089,2021-11-16,0,0,1,0,9.012,53.3,1.85,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,6359295,2021-11-17,0,0,1,0,8.876,0.3,1.7833333333333334,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,6380865,2021-11-18,0,0,1,0,9.208,0.3,1.4944444444444445,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,6291855,2021-11-19,0,0,1,0,9.956,0.3,1.3333333333333333,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,6182880,2021-11-20,1,0,0,0,9.46,0.5,1.011111111111111,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,6146077,2021-11-21,1,0,0,0,11.504166666666668,12.999999999999998,1.3222222222222222,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,6490893,2021-11-22,0,0,1,0,9.675,17.2,1.7555555555555555,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,6846699,2021-11-23,0,0,1,0,9.770833333333334,716.9,3.711111111111111,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,6914428,2021-11-24,0,0,1,0,8.416666666666666,453.0,2.838888888888889,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,6979094,2021-11-25,0,0,1,0,8.15,31.1,2.055555555555556,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,6973889,2021-11-26,0,0,1,0,7.065217391304348,1.2,2.070588235294118,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,7150202,2021-11-27,1,0,0,0,6.108695652173913,0.2,2.817647058823529,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,7924088,2021-11-28,1,0,0,0,4.833333333333333,0.5,3.0444444444444443,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,8014561,2021-11-29,0,0,1,0,5.916666666666667,0.0,2.2777777777777777,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,7486469,2021-11-30,0,0,1,0,7.345833333333334,0.0,1.4222222222222225,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,7621323,2021-12-01,0,0,1,0,6.964,27.3,1.95,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,7362869,2021-12-02,0,0,1,0,7.38,0.1,2.538888888888889,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,7401870,2021-12-03,0,0,1,0,6.06,0.0,1.6777777777777778,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,6691748,2021-12-04,1,0,0,0,8.641666666666667,0.0,2.9000000000000004,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,6637022,2021-12-05,1,0,0,0,6.241666666666667,0.6,3.655555555555555,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,6810475,2021-12-06,0,1,0,0,6.608333333333333,0.0,2.388888888888889,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,6875117,2021-12-07,0,0,1,0,8.273913043478261,0.0,2.147058823529412,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,7151464,2021-12-08,0,1,0,0,7.803999999999999,0.2,4.655555555555555,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,7856108,2021-12-09,0,0,1,0,5.452000000000001,0.0,2.738888888888889,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,7388379,2021-12-10,0,0,1,0,9.436,0.2,4.294444444444444,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,7046553,2021-12-11,1,0,0,0,7.816,0.2,1.7222222222222223,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,6924387,2021-12-12,1,0,0,0,9.34,0.2,1.4611111111111112,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,7100866,2021-12-13,0,0,1,0,9.204,0.4,1.588888888888889,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,7144564,2021-12-14,0,0,1,0,9.476,0.3,1.3222222222222222,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,7136380,2021-12-15,0,0,1,0,9.844,0.3,1.1555555555555557,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,7169167,2021-12-16,0,0,1,0,8.852,0.3,1.2888888888888888,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,7075941,2021-12-17,0,0,1,0,7.84,0.3,1.2888888888888888,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,6936549,2021-12-18,1,0,0,0,8.107999999999999,0.3,1.25,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,7092428,2021-12-19,1,0,0,0,6.876,0.3,1.6111111111111112,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,7477387,2021-12-20,0,0,1,0,6.688,0.3,1.9388888888888889,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,7596949,2021-12-21,0,0,1,0,6.803999999999999,0.1,1.4444444444444444,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,7594414,2021-12-22,0,0,1,0,7.688,9.8,1.327777777777778,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,7235903,2021-12-23,0,0,0,0,9.612,1.0,1.8888888888888888,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,7017800,2021-12-24,0,0,0,0,10.864,5.4,1.6222222222222222,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,6094387,2021-12-25,1,1,0,0,11.372,1.1,2.138888888888889,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,6006168,2021-12-26,1,0,0,0,10.08,0.0,1.5666666666666669,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,6176514,2021-12-27,0,0,0,0,12.545833333333334,0.0,3.066666666666667,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,5994592,2021-12-28,0,0,0,0,12.664,0.2,2.783333333333333,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,5827722,2021-12-29,0,0,0,0,12.712,0.3,2.0055555555555555,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,5741863,2021-12-30,0,0,0,0,12.876,0.1,1.5705882352941176,5701072,63872,15297.0,39511.0,1
Residencial,2021.0,5781745,2021-12-31,0,0,0,0,12.4875,0.2,1.2000000000000002,5701072,63872,15297.0,39511.0,1
Residencial,2022.0,5610856,2022-01-01,1,1,0,0,12.554166666666667,0.1,1.4722222222222223,5699602,64950,16297.0,41921.17,1
Residencial,2022.0,5808432,2022-01-02,1,0,0,0,11.170833333333334,0.0,1.261111111111111,5699602,64950,16297.0,41921.17,1
Residencial,2022.0,6380457,2022-01-03,0,0,0,0,10.7,0.0,1.8666666666666667,5699602,64950,16297.0,41921.17,1
Residencial,2022.0,6229347,2022-01-04,0,0,0,0,12.795652173913044,92.6,2.552941176470588,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,6618296,2022-01-05,0,0,0,0,6.625,10.6,2.2555555555555555,5699602,64950,16297.0,41921.17,1
Residencial,2022.0,6898288,2022-01-06,0,1,0,0,3.829166666666667,0.0,2.3722222222222222,5699602,64950,16297.0,41921.17,1
Residencial,2022.0,7355356,2022-01-07,0,0,0,0,4.945833333333334,0.0,1.488888888888889,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,7290816,2022-01-08,1,0,0,0,6.175,0.0,2.316666666666667,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,7249203,2022-01-09,1,0,0,0,8.533333333333333,0.1,3.1166666666666667,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,7779335,2022-01-10,0,0,1,0,7.191666666666666,34.1,1.5777777777777775,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,7338454,2022-01-11,0,0,1,0,8.0,0.3,1.7833333333333334,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,7428185,2022-01-12,0,0,1,0,6.2,0.2,1.4444444444444444,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,7674468,2022-01-13,0,0,1,0,6.040909090909091,0.2,1.3235294117647058,5699602,64950,16297.0,41921.17,1
Residencial,2022.0,7695751,2022-01-14,0,0,1,0,5.927272727272728,0.0,1.5588235294117647,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,7437636,2022-01-15,1,0,0,0,5.5181818181818185,0.0,1.9823529411764709,5699602,64950,16297.0,41921.17,1
Residencial,2022.0,7679377,2022-01-16,1,0,0,0,5.709090909090909,0.0,1.711764705882353,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,7956244,2022-01-17,0,0,1,0,6.308695652173912,0.0,1.5388888888888888,5699602,64950,16297.0,41921.17,1
Residencial,2022.0,7983086,2022-01-18,0,0,1,0,5.878260869565217,0.0,1.9,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,7985028,2022-01-19,0,0,1,0,5.617391304347826,0.2,1.4555555555555555,5699602,64950,16297.0,41921.17,1
Residencial,2022.0,7836650,2022-01-20,0,0,1,0,6.117391304347826,0.1,1.6555555555555557,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,8022834,2022-01-21,0,0,1,0,3.717391304347826,0.0,1.5388888888888888,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,7721175,2022-01-22,1,0,0,0,3.726086956521739,0.2,1.561111111111111,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,7797371,2022-01-23,1,0,0,0,5.2043478260869565,0.0,1.4444444444444444,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,8148644,2022-01-24,0,0,1,0,5.904347826086957,0.3,1.4277777777777778,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,7954700,2022-01-25,0,0,1,0,6.843478260869565,0.6000000000000001,1.3611111111111112,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,7807441,2022-01-26,0,0,1,0,7.71304347826087,0.0,1.727777777777778,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,7587968,2022-01-27,0,0,1,0,8.304347826086957,0.0,1.3833333333333335,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,7286156,2022-01-28,0,0,1,0,8.569565217391304,0.0,1.877777777777777,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,6779812,2022-01-29,1,0,0,0,9.42608695652174,0.0,1.727777777777778,5699602,64950,16297.0,41921.17,1
Residencial,2022.0,6804160,2022-01-30,1,0,0,0,9.678260869565218,0.0,1.7944444444444445,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,6871589,2022-01-31,0,0,1,0,8.160869565217391,0.0,2.1722222222222225,5699602,64950,16297.0,41921.17,1
Residencial,2022.0,7006910,2022-02-01,0,0,1,0,8.208333333333334,0.0,2.061111111111112,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,6812583,2022-02-02,0,0,1,0,10.575,0.0,1.876470588235294,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,6709794,2022-02-03,0,0,1,0,11.279166666666669,0.0,1.9055555555555557,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,6638664,2022-02-04,0,0,1,0,9.504166666666666,0.0,1.4333333333333331,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,6370052,2022-02-05,1,0,0,0,9.070833333333333,0.2,1.1444444444444446,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,6478222,2022-02-06,1,0,0,0,7.745833333333334,0.1,1.8111111111111111,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,6831387,2022-02-07,0,0,1,0,8.4,0.0,1.7666666666666666,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,6786999,2022-02-08,0,0,1,0,9.183333333333334,0.2,1.6944444444444444,5699602,64950,16297.0,41921.17,1
Residencial,2022.0,6698942,2022-02-09,0,0,1,0,9.795833333333333,0.0,2.0,5699602,64950,16297.0,41921.17,1
Residencial,2022.0,6733934,2022-02-10,0,0,1,0,8.543478260869565,0.0,1.6555555555555557,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,6607183,2022-02-11,0,0,1,0,9.458333333333334,0.0,1.4611111111111112,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,6559640,2022-02-12,1,0,0,0,8.583333333333334,49.8,1.6666666666666667,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,6517187,2022-02-13,1,0,0,0,9.891666666666667,17.7,2.816666666666667,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,6562974,2022-02-14,0,0,1,0,9.708333333333334,2.2,2.8666666666666667,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,6676163,2022-02-15,0,0,1,0,8.536363636363637,0.0,2.552941176470588,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,6662283,2022-02-16,0,0,1,0,9.454166666666667,0.0,2.216666666666667,5699602,64950,16297.0,41921.17,1
Residencial,2022.0,6281823,2022-02-17,0,0,1,0,12.220833333333331,0.0,1.961111111111111,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,6060796,2022-02-18,0,0,1,0,13.2,0.0,2.261111111111111,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,6227559,2022-02-19,1,0,0,0,8.058333333333334,27.9,1.4,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,6162136,2022-02-20,1,0,0,0,8.7875,0.0,2.2222222222222223,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,6409535,2022-02-21,0,0,1,0,10.752173913043478,0.0,2.705555555555556,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,6378497,2022-02-22,0,0,1,0,9.856521739130434,0.0,1.75,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,6331059,2022-02-23,0,0,1,0,9.970833333333331,0.0,2.161111111111111,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,6218502,2022-02-24,0,0,1,0,11.339130434782607,0.2,1.8058823529411765,5699602,64950,16297.0,41921.17,1
Residencial,2022.0,6277557,2022-02-25,0,0,1,0,9.5,6.9,1.5944444444444443,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,6178260,2022-02-26,1,0,0,0,8.433333333333334,1.8,1.8888888888888888,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,6102678,2022-02-27,1,0,0,0,8.933333333333334,0.0,1.8611111111111112,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,6383349,2022-02-28,0,0,1,0,9.070833333333333,0.6000000000000001,2.094444444444445,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,6370348,2022-03-01,0,0,1,0,9.604347826086956,0.0,2.333333333333333,5699602,64950,16297.0,41921.17,1
Residencial,2022.0,6610555,2022-03-02,0,0,1,0,9.1625,20.1,1.5777777777777775,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,6286487,2022-03-03,0,0,1,0,10.258333333333333,0.1,2.272222222222222,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,6275280,2022-03-04,0,0,1,0,10.241666666666667,1.9,1.9944444444444445,5699602,64950,16297.0,41921.17,1
Residencial,2022.0,5991640,2022-03-05,1,0,0,0,9.720833333333331,58.2,1.8611111111111112,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,6428370,2022-03-06,1,0,0,0,7.691666666666666,8.4,1.3888888888888888,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,6634340,2022-03-07,0,0,1,0,8.321739130434782,0.6000000000000001,1.5055555555555555,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,6733513,2022-03-08,0,0,1,0,6.730434782608696,75.4,1.6941176470588235,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,6565124,2022-03-09,0,0,1,0,9.1375,13.5,1.9944444444444445,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,6419010,2022-03-10,0,0,1,0,9.339130434782607,7.0,2.138888888888889,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,6368374,2022-03-11,0,0,1,0,9.2375,459.5,1.35,5699602,64950,16297.0,41921.17,1
Residencial,2022.0,6327201,2022-03-12,1,0,0,0,8.85,288.5,2.038888888888889,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,6241730,2022-03-13,1,0,0,0,9.920833333333333,19.3,1.3277777777777775,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,6637398,2022-03-14,0,0,1,0,9.845833333333331,14.5,4.733333333333333,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,6472088,2022-03-15,0,0,1,0,12.008333333333333,0.6000000000000001,5.033333333333333,5699602,64950,16297.0,41921.17,1
Residencial,2022.0,6471214,2022-03-16,0,0,1,0,12.0625,0.2,4.444444444444445,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,6238324,2022-03-17,0,0,1,0,12.225,2.6,3.316666666666667,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,6131712,2022-03-18,0,0,1,0,11.375,28.7,3.65,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,6112232,2022-03-19,1,0,0,0,9.2875,14.7,3.2944444444444443,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,6152038,2022-03-20,1,0,0,0,10.2125,215.2,2.105555555555556,5699602,64950,16297.0,41921.17,1
Residencial,2022.0,6321726,2022-03-21,0,0,1,0,9.716666666666669,57.9,3.5166666666666666,5699602,64950,16297.0,41921.17,1
Residencial,2022.0,6418841,2022-03-22,0,0,1,0,8.429166666666667,30.5,3.344444444444445,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,6568037,2022-03-23,0,0,1,0,8.012500000000001,8.899999999999999,2.9833333333333334,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,6576737,2022-03-24,0,0,1,0,8.229166666666666,0.8,2.45,5699602,64950,16297.0,41921.17,1
Residencial,2022.0,6206410,2022-03-25,0,0,1,0,11.804166666666667,0.0,3.5222222222222226,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,6215349,2022-03-26,1,0,0,0,9.729166666666666,72.4,2.827777777777777,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,5615851,2022-03-27,1,0,0,0,13.113636363636363,0.2,2.5647058823529414,5699602,64950,16297.0,41921.17,1
Residencial,2022.0,5942726,2022-03-28,0,0,1,0,12.482608695652177,0.0,1.3611111111111112,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,6047574,2022-03-29,0,0,1,0,11.2125,221.3,2.411111111111111,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,6139838,2022-03-30,0,0,1,0,10.97391304347826,265.6,1.711764705882353,5699602,64950,16297.0,41921.17,1
Residencial,2022.0,5812524,2022-03-31,0,0,1,0,10.075,81.1,2.2777777777777777,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,6092260,2022-04-01,0,0,1,0,6.941666666666666,0.3,3.811111111111111,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,6208065,2022-04-02,1,0,0,0,6.775,0.0,3.7277777777777774,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,6852088,2022-04-03,1,0,0,0,4.621739130434783,9.9,2.341176470588235,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,7003183,2022-04-04,0,0,1,0,6.21304347826087,0.0,2.223529411764705,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,6595809,2022-04-05,0,0,1,0,8.57391304347826,0.0,1.9,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,6235157,2022-04-06,0,0,1,0,11.095454545454546,0.0,2.3294117647058825,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,5793653,2022-04-07,0,0,1,0,13.427272727272726,0.0,3.40625,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,5420814,2022-04-08,0,0,1,0,15.04090909090909,0.0,3.675,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,5127632,2022-04-09,1,0,0,0,13.025,2.0,2.7944444444444443,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,5045868,2022-04-10,1,0,0,0,11.633333333333333,2.7,2.3944444444444444,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,5293960,2022-04-11,0,0,0,0,12.179166666666667,0.0,2.677777777777778,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,5468014,2022-04-12,0,0,0,0,12.620833333333332,7.7,3.788888888888889,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,5603084,2022-04-13,0,0,0,0,11.766666666666666,51.5,3.4833333333333334,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,4997412,2022-04-14,0,0,0,0,15.5625,0.2,3.088888888888889,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,4434021,2022-04-15,0,1,0,0,17.8,0.0,2.077777777777777,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,4283743,2022-04-16,1,0,0,0,18.4125,0.0,2.211111111111111,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,4297983,2022-04-17,1,0,0,0,16.216666666666665,0.0,2.4944444444444445,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,4814149,2022-04-18,0,1,0,0,14.325,0.0,2.077777777777777,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,5281889,2022-04-19,0,0,1,0,13.016666666666666,54.5,1.5277777777777777,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,5525584,2022-04-20,0,0,1,0,11.643478260869566,264.2,4.772222222222222,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,5740168,2022-04-21,0,0,1,0,10.160869565217393,242.7,1.65,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,5376809,2022-04-22,0,0,1,0,12.866666666666667,66.3,2.927777777777778,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,5384550,2022-04-23,1,0,0,0,10.879166666666668,134.1,3.2944444444444443,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,5257439,2022-04-24,1,0,0,0,14.1875,0.2,2.727777777777778,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,5337933,2022-04-25,0,0,1,0,13.766666666666666,0.0,2.605555555555556,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,5243103,2022-04-26,0,0,1,0,14.620833333333332,0.0,2.477777777777778,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,5225330,2022-04-27,0,0,1,0,14.995454545454544,0.0,1.6722222222222225,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,5156824,2022-04-28,0,0,1,0,15.9,5.0,1.741176470588235,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,5052102,2022-04-29,0,0,1,0,16.870833333333334,8.6,2.1166666666666667,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,4697549,2022-04-30,1,0,0,0,16.341666666666665,96.3,2.061111111111112,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,4803232,2022-05-01,1,0,0,0,15.775,90.3,1.961111111111111,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,5178076,2022-05-02,0,0,1,0,15.108333333333334,21.2,1.5722222222222222,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,5206591,2022-05-03,0,0,1,0,13.76086956521739,52.8,1.9888888888888887,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,5230582,2022-05-04,0,0,1,0,14.204347826086956,15.2,1.711764705882353,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,5165637,2022-05-05,0,0,1,0,15.156521739130431,15.1,1.9176470588235293,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,5051741,2022-05-06,0,0,1,0,15.941666666666668,0.0,2.455555555555556,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,4770676,2022-05-07,1,0,0,0,16.5,0.0,2.4000000000000004,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,4800220,2022-05-08,1,0,0,0,16.599999999999998,3.6000000000000005,1.95,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,5129738,2022-05-09,0,0,1,0,17.091666666666665,3.2,1.9055555555555557,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,5070933,2022-05-10,0,0,1,0,17.904166666666665,0.0,2.4555555555555557,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,5080273,2022-05-11,0,0,1,0,17.991666666666667,0.0,3.1333333333333333,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,5051292,2022-05-12,0,0,1,0,17.754166666666666,0.0,2.3666666666666667,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,4979114,2022-05-13,0,0,1,0,17.545833333333334,0.0,1.9222222222222225,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,4777518,2022-05-14,1,0,0,0,19.725,0.0,2.1222222222222222,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,4856012,2022-05-15,1,0,0,0,20.27083333333333,0.0,2.45,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,5170135,2022-05-16,0,0,1,0,21.016666666666666,0.0,2.083333333333333,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,5220130,2022-05-17,0,0,1,0,21.070833333333333,0.0,2.3833333333333333,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,5369084,2022-05-18,0,0,1,0,22.975,0.0,1.961111111111111,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,5377197,2022-05-19,0,0,1,0,21.8,0.0,2.288888888888889,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,5319348,2022-05-20,0,0,1,0,22.354166666666668,0.0,2.316666666666667,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,5158057,2022-05-21,1,0,0,0,23.83333333333333,0.0,2.888888888888889,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,5367248,2022-05-22,1,0,0,0,25.14583333333333,0.0,3.0277777777777777,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,5579016,2022-05-23,0,0,1,0,21.7125,25.6,2.9055555555555554,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,5360155,2022-05-24,0,0,1,0,15.383333333333333,715.0,1.9055555555555557,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,5130913,2022-05-25,0,0,1,0,15.356521739130434,3.0,1.847058823529412,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,5098078,2022-05-26,0,0,1,0,18.9375,0.4,2.3833333333333333,5699602,68521,16297.0,41921.17,1
Residencial,2022.0,5126620,2022-05-27,0,0,1,0,20.745833333333334,0.0,1.8722222222222225,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,5039000,2022-05-28,1,0,0,0,22.679166666666664,0.0,2.588888888888889,5699602,68649,16297.0,41921.17,1
Residencial,2022.0,4996369,2022-05-29,1,0,0,0,20.054166666666667,0.0,2.25,5699602,67413,16297.0,41921.17,1
Residencial,2022.0,5215725,2022-05-30,0,0,1,0,19.816666666666663,0.2,2.3833333333333333,5699602,67413,16297.0,41921.17,1
